geo_code,age_group,population
E07000048,All ages,50032.00
E07000049,0-4,3676.00
E07000049,5-9,4701.00
E07000049,10-14,4603.00
E07000049,15-19,4282.00
E07000049,20-24,3486.00
E07000049,25-29,3692.00
E07000049,30-34,3573.00
E07000049,35-39,4060.00
E07000049,40-44,4436.00
E07000049,45-49,5732.00
E07000049,50-54,6456.00
E07000049,55-59,6699.00
E07000049,60-64,6263.00
E07000049,65-69,6795.00
E07000049,70-74,7667.00
E07000049,75-79,5212.00
E07000049,80-84,4225.00
E07000049,85-89,2685.00
E07000049,90+,1646.00
E07000049,All ages,89889.00
E07000050,0-4,3222.00
E07000050,5-9,3809.00
E07000050,10-14,4116.00
E07000050,15-19,4095.00
E07000050,20-24,2799.00
E07000050,25-29,3405.00
E07000050,30-34,3542.00
E07000050,35-39,3811.00
E07000050,40-44,3720.00
E07000050,45-49,4655.00
E07000050,50-54,5250.00
E07000050,55-59,5229.00
E07000050,60-64,4830.00
E07000050,65-69,4934.00
E07000050,70-74,5063.00
E07000050,75-79,3388.00
E07000050,80-84,2399.00
E07000050,85-89,1602.00
E07000050,90+,972.00
E07000050,All ages,70841.00
E07000051,0-4,2131.00
E07000051,5-9,2433.00
E07000051,10-14,2561.00
E07000051,15-19,2331.00
E07000051,20-24,2055.00
E07000051,25-29,2290.00
E07000051,30-34,2214.00
E07000051,35-39,2351.00
E07000051,40-44,2412.00
E07000051,45-49,2941.00
E07000051,50-54,3448.00
E07000051,55-59,3579.00
E07000051,60-64,3398.00
E07000051,65-69,3463.00
E07000051,70-74,3639.00
E07000051,75-79,2440.00
E07000051,80-84,1742.00
E07000051,85-89,1082.00
E07000051,90+,625.00
E07000051,All ages,47135.00
E07000052,0-4,4093.00
E07000052,5-9,5052.00
E07000052,10-14,5373.00
E07000052,15-19,5148.00
E07000052,20-24,3547.00
E07000052,25-29,4231.00
E07000052,30-34,4279.00
E07000052,35-39,4427.00
E07000052,40-44,4979.00
E07000052,45-49,6581.00
E07000052,50-54,7771.00
E07000052,55-59,7982.00
E07000052,60-64,7758.00
E07000052,65-69,8189.00
E07000052,70-74,8414.00
E07000052,75-79,5968.00
E07000052,80-84,4311.00
E07000052,85-89,2956.00
E07000052,90+,1695.00
E07000052,All ages,102754.00
E07000053,0-4,3157.00
E07000053,5-9,3438.00
E07000053,10-14,3406.00
E07000053,15-19,3430.00
E07000053,20-24,3084.00
E07000053,25-29,3466.00
E07000053,30-34,3365.00
E07000053,35-39,3361.00
E07000053,40-44,3324.00
E07000053,45-49,4479.00
E07000053,50-54,5004.00
E07000053,55-59,4871.00
E07000053,60-64,4776.00
E07000053,65-69,4629.00
E07000053,70-74,4755.00
E07000053,75-79,2925.00
E07000053,80-84,2217.00
E07000053,85-89,1400.00
E07000053,90+,778.00
E07000053,All ages,65865.00
E10000013,0-4,34617.00
E10000013,5-9,37207.00
E10000013,10-14,35571.00
E10000013,15-19,34849.00
E10000013,20-24,33775.00
E10000013,25-29,35364.00
E10000013,30-34,36346.00
E10000013,35-39,38235.00
E10000013,40-44,36540.00
E10000013,45-49,44722.00
E10000013,50-54,48085.00
E10000013,55-59,44687.00
E10000013,60-64,38587.00
E10000013,65-69,37414.00
E10000013,70-74,35962.00
E10000013,75-79,25249.00
E10000013,80-84,18327.00
E10000013,85-89,11459.00
E10000013,90+,6562.00
E10000013,All ages,633558.00
E07000078,0-4,6369.00
E07000078,5-9,6544.00
E07000078,10-14,6401.00
E07000078,15-19,7061.00
E07000078,20-24,8130.00
E07000078,25-29,7808.00
E07000078,30-34,8007.00
E07000078,35-39,7985.00
E07000078,40-44,6910.00
E07000078,45-49,7666.00
E07000078,50-54,8123.00
E07000078,55-59,7370.00
E07000078,60-64,6197.00
E07000078,65-69,5944.00
E07000078,70-74,5686.00
E07000078,75-79,4109.00
E07000078,80-84,3187.00
E07000078,85-89,2226.00
E07000078,90+,1367.00
E07000078,All ages,117090.00
E07000079,0-4,4175.00
E07000079,5-9,4691.00
E07000079,10-14,4807.00
E07000079,15-19,4473.00
E07000079,20-24,4178.00
E07000079,25-29,3803.00
E07000079,30-34,4019.00
E07000079,35-39,4560.00
E07000079,40-44,4896.00
E07000079,45-49,6490.00
E07000079,50-54,7271.00
E07000079,55-59,6747.00
E07000079,60-64,6152.00
E07000079,65-69,6123.00
E07000079,70-74,6131.00
E07000079,75-79,4270.00
E07000079,80-84,3082.00
E07000079,85-89,1984.00
E07000079,90+,1170.00
E07000079,All ages,89022.00
E07000080,0-4,4209.00
E07000080,5-9,4707.00
E07000080,10-14,4551.00
E07000080,15-19,4987.00
E07000080,20-24,4506.00
E07000080,25-29,4309.00
E07000080,30-34,4001.00
E07000080,35-39,4216.00
E07000080,40-44,4374.00
E07000080,45-49,6059.00
E07000080,50-54,6897.00
E07000080,55-59,6698.00
E07000080,60-64,5995.00
E07000080,65-69,6140.00
E07000080,70-74,5829.00
E07000080,75-79,3943.00
E07000080,80-84,2713.00
E07000080,85-89,1539.00
E07000080,90+,870.00
E07000080,All ages,86543.00
E07000081,0-4,8427.00
E07000081,5-9,8579.00
E07000081,10-14,7655.00
E07000081,15-19,7373.00
E07000081,20-24,7917.00
E07000081,25-29,8624.00
E07000081,30-34,8976.00
E07000081,35-39,8949.00
E07000081,40-44,7675.00
E07000081,45-49,8948.00
E07000081,50-54,9329.00
E07000081,55-59,8453.00
E07000081,60-64,6810.00
E07000081,65-69,6009.00
E07000081,70-74,5666.00
E07000081,75-79,4036.00
E07000081,80-84,2886.00
E07000081,85-89,1859.00
E07000081,90+,1114.00
E07000081,All ages,129285.00
E07000082,0-4,5880.00
E07000082,5-9,7049.00
E07000082,10-14,7035.00
E07000082,15-19,6442.00
E07000082,20-24,5196.00
E07000082,25-29,5657.00
E07000082,30-34,5905.00
E07000082,35-39,6575.00
E07000082,40-44,7242.00
E07000082,45-49,9131.00
E07000082,50-54,9449.00
E07000082,55-59,8983.00
E07000082,60-64,7857.00
E07000082,65-69,7579.00
E07000082,70-74,7211.00
E07000082,75-79,4981.00
E07000082,80-84,3631.00
E07000082,85-89,2207.00
E07000082,90+,1009.00
E07000082,All ages,119019.00
E07000083,0-4,5557.00
E07000083,5-9,5637.00
E07000083,10-14,5122.00
E07000083,15-19,4513.00
E07000083,20-24,3848.00
E07000083,25-29,5163.00
E07000083,30-34,5438.00
E07000083,35-39,5950.00
E07000083,40-44,5443.00
E07000083,45-49,6428.00
E07000083,50-54,7016.00
E07000083,55-59,6436.00
E07000083,60-64,5576.00
E07000083,65-69,5619.00
E07000083,70-74,5439.00
E07000083,75-79,3910.00
E07000083,80-84,2828.00
E07000083,85-89,1644.00
E07000083,90+,1032.00
E07000083,All ages,92599.00
E10000027,0-4,29004.00
E10000027,5-9,32182.00
E10000027,10-14,31313.00
E10000027,15-19,29563.00
E10000027,20-24,25741.00
E10000027,25-29,29179.00
E10000027,30-34,29712.00
E10000027,35-39,29318.00
E10000027,40-44,29312.00
E10000027,45-49,37637.00
E10000027,50-54,42096.00
E10000027,55-59,40561.00
E10000027,60-64,36920.00
E10000027,65-69,37732.00
E10000027,70-74,36635.00
E10000027,75-79,25059.00
E10000027,80-84,18281.00
E10000027,85-89,11707.00
E10000027,90+,7447.00
E10000027,All ages,559399.00
E07000187,0-4,5888.00
E07000187,5-9,6639.00
E07000187,10-14,6809.00
E07000187,15-19,6722.00
E07000187,20-24,5213.00
E07000187,25-29,5537.00
E07000187,30-34,5860.00
E07000187,35-39,6018.00
E07000187,40-44,6364.00
E07000187,45-49,8165.00
E07000187,50-54,9197.00
E07000187,55-59,8456.00
E07000187,60-64,7535.00
E07000187,65-69,7446.00
E07000187,70-74,7159.00
E07000187,75-79,4721.00
E07000187,80-84,3550.00
E07000187,85-89,2180.00
E07000187,90+,1422.00
E07000187,All ages,114881.00
E07000188,0-4,6597.00
E07000188,5-9,7252.00
E07000188,10-14,6857.00
E07000188,15-19,6615.00
E07000188,20-24,5916.00
E07000188,25-29,6532.00
E07000188,30-34,6485.00
E07000188,35-39,6455.00
E07000188,40-44,6348.00
E07000188,45-49,8357.00
E07000188,50-54,9533.00
E07000188,55-59,8926.00
E07000188,60-64,8013.00
E07000188,65-69,8077.00
E07000188,70-74,7778.00
E07000188,75-79,5374.00
E07000188,80-84,3764.00
E07000188,85-89,2395.00
E07000188,90+,1517.00
E07000188,All ages,122791.00
E07000189,0-4,8682.00
E07000189,5-9,9674.00
E07000189,10-14,9370.00
E07000189,15-19,8529.00
E07000189,20-24,7592.00
E07000189,25-29,8911.00
E07000189,30-34,9027.00
E07000189,35-39,8604.00
E07000189,40-44,8821.00
E07000189,45-49,11079.00
E07000189,50-54,12134.00
E07000189,55-59,12116.00
E07000189,60-64,11042.00
E07000189,65-69,11655.00
E07000189,70-74,11463.00
E07000189,75-79,7882.00
E07000189,80-84,5556.00
E07000189,85-89,3567.00
E07000189,90+,2157.00
E07000189,All ages,167861.00
E07000190,0-4,6492.00
E07000190,5-9,7016.00
E07000190,10-14,6785.00
E07000190,15-19,6220.00
E07000190,20-24,5561.00
E07000190,25-29,6777.00
E07000190,30-34,6952.00
E07000190,35-39,6877.00
E07000190,40-44,6557.00
E07000190,45-49,8086.00
E07000190,50-54,8722.00
E07000190,55-59,8191.00
E07000190,60-64,7475.00
E07000190,65-69,7402.00
E07000190,70-74,6999.00
E07000190,75-79,4869.00
E07000190,80-84,3744.00
E07000190,85-89,2580.00
E07000190,90+,1674.00
E07000190,All ages,118979.00
E07000191,0-4,1345.00
E07000191,5-9,1601.00
E07000191,10-14,1492.00
E07000191,15-19,1477.00
E07000191,20-24,1459.00
E07000191,25-29,1422.00
E07000191,30-34,1388.00
E07000191,35-39,1364.00
E07000191,40-44,1222.00
E07000191,45-49,1950.00
E07000191,50-54,2510.00
E07000191,55-59,2872.00
E07000191,60-64,2855.00
E07000191,65-69,3152.00
E07000191,70-74,3236.00
E07000191,75-79,2213.00
E07000191,80-84,1667.00
E07000191,85-89,985.00
E07000191,90+,677.00
E07000191,All ages,34887.00
