geo_code,sex,age,White,Mixed,Asian,Black,Other
E06000008,1,50,809,11,256,9,5 
E06000008,1,51,751,8,223,15,16 
E06000008,1,52,737,5,185,9,4 
E06000008,1,53,763,13,157,9,14 
E06000008,1,54,758,8,162,10,3 
E06000008,1,55,723,6,161,8,4 
E06000008,1,56,747,6,178,5,6 
E06000008,1,57,709,4,176,18,7 
E06000008,1,58,688,4,204,1,0 
E06000008,1,59,704,7,148,9,5 
E06000008,1,60,597,4,136,9,6 
E06000008,1,61,626,5,138,4,2 
E06000008,1,62,611,6,138,3,5 
E06000008,1,63,546,2,142,2,4 
E06000008,1,64,513,1,131,1,0 
E06000008,1,65,563,4,164,2,6 
E06000008,1,66,515,2,110,3,3 
E06000008,1,67,539,2,95,0,2 
E06000008,1,68,578,2,83,2,1 
E06000008,1,69,548,1,71,2,2 
E06000008,1,70,627,3,53,2,0 
E06000008,1,71,683,5,71,0,2 
E06000008,1,72,439,2,65,2,3 
E06000008,1,73,422,1,38,0,1 
E06000008,1,74,429,2,29,0,1 
E06000008,1,75,349,3,39,1,1 
E06000008,1,76,356,1,33,1,0 
E06000008,1,77,291,0,37,1,1 
E06000008,1,78,305,2,40,1,1 
E06000008,1,79,314,0,32,1,1 
E06000008,1,80,294,0,31,1,0 
E06000008,1,81,236,1,29,0,0 
E06000008,1,82,239,0,31,1,1 
E06000008,1,83,194,1,20,1,0 
E06000008,1,84,151,0,19,0,0 
E06000008,1,85,158,1,16,0,1 
E06000008,1,86,117,0,13,0,0 
E06000008,1,87,116,1,8,0,0 
E06000008,1,88,72,0,7,0,1 
E06000008,1,89,77,0,8,0,0 
E06000008,1,90,230,0,16,1,0 
E06000009,1,0,783,29,14,1,1 
E06000009,1,1,792,29,14,1,1 
E06000009,1,2,813,30,15,1,1 
E06000009,1,3,838,31,15,1,1 
E06000009,1,4,796,29,14,1,1 
E06000009,1,5,873,32,16,1,1 
E06000009,1,6,837,31,15,1,1 
E06000009,1,7,719,27,13,1,1 
E06000009,1,8,804,25,13,1,5 
E06000009,1,9,791,33,21,4,3 
E06000009,1,10,816,19,19,0,4 
E06000009,1,11,731,31,20,0,3 
E06000009,1,12,693,29,17,2,2 
E06000009,1,13,769,25,18,0,2 
E06000009,1,14,743,16,18,0,1 
E06000009,1,15,725,16,22,2,2 
E06000009,1,16,716,17,15,0,0 
E06000009,1,17,713,10,20,1,0 
E06000009,1,18,765,22,4,0,0 
E06000009,1,19,642,22,18,0,0 
E06000009,1,20,693,15,23,2,1 
E06000009,1,21,758,17,15,1,2 
E06000009,1,22,792,17,15,0,1 
E06000009,1,23,772,18,13,2,1 
E06000009,1,24,834,19,14,0,1 
E06000009,1,25,797,36,17,1,2 
E06000009,1,26,861,3,16,2,2 
E06000009,1,27,889,12,14,2,0 
E06000009,1,28,869,26,16,0,4 
E06000009,1,29,908,11,17,6,9 
E06000009,1,30,786,7,17,0,2 
E06000009,1,31,814,16,21,2,3 
E06000009,1,32,838,25,11,4,9 
E06000009,1,33,788,24,10,2,5 
E06000009,1,34,765,14,16,6,5 
E06000009,1,35,732,15,16,1,4 
E06000009,1,36,635,10,22,1,3 
E06000009,1,37,725,12,18,4,17 
E06000009,1,38,744,9,37,5,12 
E06000009,1,39,727,17,21,6,3 
E06000009,1,40,617,20,17,4,4 
E06000009,1,41,644,10,27,7,6 
E06000009,1,42,690,5,26,5,10 
E06000009,1,43,646,4,21,7,2 
E06000009,1,44,729,6,27,5,9 
E06000009,1,45,900,11,20,4,5 
E06000009,1,46,892,13,25,3,6 
E06000009,1,47,941,9,20,7,4 
E06000009,1,48,945,9,26,4,6 
E06000009,1,49,1006,5,24,3,4 
E06000009,1,50,1015,15,17,11,9 
E06000009,1,51,1008,9,15,7,14 
E06000009,1,52,1034,20,28,6,0 
E06000009,1,53,1060,18,13,7,4 
E06000009,1,54,1122,11,17,5,4 
E06000009,1,55,1030,5,11,6,1 
E06000009,1,56,1081,9,9,5,3 
E06000009,1,57,924,5,12,6,0 
E06000009,1,58,926,6,20,2,1 
E06000009,1,59,952,9,9,2,2 
E06000009,1,60,913,4,10,5,1 
E06000009,1,61,862,10,12,6,2 
E06000009,1,62,878,0,8,2,2 
E06000009,1,63,780,2,6,1,5 
E06000009,1,64,721,7,5,6,4 
E06000009,1,65,746,0,8,2,1 
E06000009,1,66,725,3,5,0,1 
E06000009,1,67,762,8,8,4,4 
E06000009,1,68,739,2,4,1,0 
E06000009,1,69,799,8,8,0,2 
E06000009,1,70,811,3,1,1,0 
E06000009,1,71,900,2,3,1,2 
E06000009,1,72,743,1,0,1,3 
E06000009,1,73,649,4,3,0,0 
E06000009,1,74,607,0,3,0,0 
E06000009,1,75,604,2,3,1,0 
E06000009,1,76,495,2,2,0,2 
E06000009,1,77,488,4,1,0,0 
E06000009,1,78,468,1,4,1,0 
E06000009,1,79,444,1,3,1,0 
E06000009,1,80,439,1,4,0,0 
E06000009,1,81,347,0,4,1,1 
E06000009,1,82,350,0,1,0,0 
E06000009,1,83,286,0,1,1,0 
E06000009,1,84,228,0,1,0,0 
E06000009,1,85,263,1,1,0,0 
E06000009,1,86,208,1,0,0,0 
E06000009,1,87,175,1,1,0,0 
E06000009,1,88,142,0,1,0,0 
E06000009,1,89,123,0,0,0,0 
E06000009,1,90,406,1,1,0,0 
E06000010,1,0,1496,66,70,24,29 
E06000010,1,1,1634,72,76,26,32 
E06000010,1,2,1630,72,76,26,32 
E06000010,1,3,1508,67,70,24,30 
E06000010,1,4,1560,69,73,25,31 
E06000010,1,5,1625,72,76,26,32 
E06000010,1,6,1663,74,78,27,33 
E06000010,1,7,1580,70,74,25,31 
E06000010,1,8,1462,68,84,15,27 
E06000010,1,9,1548,65,66,28,28 
E06000010,1,10,1524,63,61,18,22 
E06000010,1,11,1472,67,44,21,25 
E06000010,1,12,1358,66,53,21,23 
E06000010,1,13,1298,45,37,15,18 
E06000010,1,14,1337,42,41,18,16 
E06000010,1,15,1155,43,34,19,10 
E06000010,1,16,1277,29,33,22,10 
E06000010,1,17,1285,16,27,32,11 
E06000010,1,18,1306,23,30,10,15 
E06000010,1,19,1789,34,40,19,18 
E06000010,1,20,2256,40,57,25,19 
E06000010,1,21,2362,51,46,30,16 
E06000010,1,22,2149,34,36,23,11 
E06000010,1,23,1828,20,41,14,19 
E06000010,1,24,2069,34,47,27,14 
E06000010,1,25,2071,39,46,32,16 
E06000010,1,26,2083,28,69,48,12 
E06000010,1,27,2459,69,123,51,33 
E06000010,1,28,2213,32,152,48,16 
E06000010,1,29,1977,27,196,48,27 
E06000010,1,30,1852,37,202,44,17 
E06000010,1,31,1827,24,110,28,36 
E06000010,1,32,1851,35,91,37,55 
E06000010,1,33,1800,39,135,25,51 
E06000010,1,34,1655,21,64,27,32 
E06000010,1,35,1613,26,54,26,41 
E06000010,1,36,1602,25,57,35,39 
E06000010,1,37,1565,29,67,34,47 
E06000010,1,38,1498,30,55,47,27 
E06000010,1,39,1451,34,64,57,48 
E06000010,1,40,1284,23,67,31,43 
E06000010,1,41,1324,36,72,46,48 
E06000010,1,42,1350,33,64,49,45 
E06000010,1,43,1373,24,54,28,41 
E06000010,1,44,1393,14,56,51,27 
E06000010,1,45,1508,16,57,40,36 
E06000010,1,46,1532,20,63,43,29 
E06000010,1,47,1547,22,50,31,19 
E06000010,1,48,1503,18,29,23,9 
E06000010,1,49,1470,17,34,32,22 
E06000010,1,50,1523,9,37,29,14 
E06000010,1,51,1684,19,25,18,11 
E06000010,1,52,1641,13,21,23,7 
E06000010,1,53,1641,16,19,17,9 
E06000010,1,54,1605,10,26,15,15 
E06000010,1,55,1654,14,18,20,7 
E06000010,1,56,1594,13,20,15,9 
E06000010,1,57,1589,14,20,11,8 
E06000010,1,58,1483,8,18,7,8 
E06000010,1,59,1428,6,13,11,8 
E06000010,1,60,1373,10,19,7,8 
E06000010,1,61,1342,10,11,12,4 
E06000010,1,62,1256,9,17,5,7 
E06000010,1,63,1220,7,17,3,4 
E06000010,1,64,1208,8,16,4,6 
E06000010,1,65,1220,7,13,3,3 
E06000010,1,66,1142,5,11,2,2 
E06000010,1,67,1163,5,14,3,4 
E06000010,1,68,1074,5,9,3,2 
E06000010,1,69,1114,6,2,1,2 
E06000010,1,70,1258,5,8,4,2 
E06000010,1,71,1255,3,6,3,1 
E06000010,1,72,890,10,4,3,4 
E06000010,1,73,817,3,2,1,0 
E06000010,1,74,755,4,2,3,2 
E06000010,1,75,724,4,6,3,0 
E06000010,1,76,605,3,1,1,2 
E06000010,1,77,540,1,1,1,0 
E06000010,1,78,593,4,2,2,0 
E06000010,1,79,613,1,1,1,0 
E06000010,1,80,546,3,7,0,0 
E06000010,1,81,562,1,6,2,0 
E06000010,1,82,456,2,4,1,0 
E06000010,1,83,414,1,1,1,1 
E06000010,1,84,387,1,2,1,0 
E06000010,1,85,306,0,1,0,0 
E06000010,1,86,258,0,0,0,0 
E06000010,1,87,247,1,0,0,0 
E06000010,1,88,187,0,0,0,0 
E06000010,1,89,163,1,0,0,0 
E06000010,1,90,486,1,2,1,0 
E06000011,1,0,1446,24,20,4,1 
E06000011,1,1,1549,25,21,4,1 
E06000011,1,2,1572,26,22,4,1 
E06000011,1,3,1678,28,23,4,1 
E06000011,1,4,1665,27,23,4,1 
E06000011,1,5,1728,28,24,4,1 
E06000011,1,6,1891,31,26,5,1 
E06000011,1,7,1821,30,25,5,1 
E06000011,1,8,1733,64,17,4,5 
E06000011,1,9,1761,32,34,0,9 
E06000011,1,10,1930,33,29,2,2 
E06000011,1,11,1861,43,40,0,4 
E06000011,1,12,1792,40,19,5,5 
E06000011,1,13,1757,43,19,7,3 
E06000011,1,14,1761,37,19,4,4 
E06000011,1,15,1737,32,25,1,4 
E06000011,1,16,1715,33,30,2,2 
E06000011,1,17,1847,30,17,0,8 
E06000011,1,18,1853,31,16,3,3 
E06000011,1,19,1742,23,12,0,2 
E06000011,1,20,1392,28,13,4,2 
E06000011,1,21,1405,18,15,2,1 
E06000011,1,22,1550,19,13,6,1 
E06000011,1,23,1590,21,13,3,3 
E06000011,1,24,1665,24,16,2,3 
E06000011,1,25,1667,22,20,2,3 
E06000011,1,26,1639,31,12,9,0 
E06000011,1,27,1390,15,13,5,1 
E06000011,1,28,1445,10,4,6,3 
E06000011,1,29,1572,15,13,6,3 
E06000011,1,30,1463,20,18,7,4 
E06000011,1,31,1539,18,18,5,6 
E06000011,1,32,1452,11,18,6,7 
E06000011,1,33,1433,16,11,6,2 
E06000011,1,34,1567,18,24,4,3 
E06000011,1,35,1535,16,15,11,9 
E06000011,1,36,1631,20,27,19,10 
E06000011,1,37,1541,11,35,10,7 
E06000011,1,38,1644,10,32,8,3 
E06000011,1,39,1668,15,32,12,13 
E06000011,1,40,1617,22,45,7,10 
E06000011,1,41,1606,14,36,13,4 
E06000011,1,42,1721,13,33,5,5 
E06000011,1,43,1906,20,24,1,9 
E06000011,1,44,1960,14,38,8,4 
E06000011,1,45,2056,12,41,5,2 
E06000011,1,46,2280,11,28,5,9 
E06000011,1,47,2402,6,37,13,7 
E06000011,1,48,2339,22,30,9,4 
E06000011,1,49,2470,10,20,6,1 
E06000011,1,50,2439,9,28,10,7 
E06000011,1,51,2475,22,27,12,4 
E06000011,1,52,2548,8,27,8,2 
E06000011,1,53,2650,12,17,6,4 
E06000011,1,54,2678,14,20,5,5 
E06000011,1,55,2669,15,18,11,2 
E06000011,1,56,2647,15,21,3,5 
E06000011,1,57,2553,12,20,8,5 
E06000011,1,58,2444,11,24,8,6 
E06000011,1,59,2333,13,22,2,6 
E06000011,1,60,2447,4,12,7,5 
E06000011,1,61,2355,5,17,6,4 
E06000011,1,62,2291,5,12,3,7 
E06000011,1,63,2226,5,10,4,6 
E06000011,1,64,2259,7,11,3,5 
E06000011,1,65,2185,7,12,0,5 
E06000011,1,66,2216,5,15,1,4 
E06000011,1,67,2328,10,11,2,4 
E06000011,1,68,2423,3,11,0,2 
E06000011,1,69,2495,4,15,1,5 
E06000011,1,70,2542,3,12,0,0 
E06000011,1,71,3067,8,8,0,3 
E06000011,1,72,2167,11,4,1,0 
E06000011,1,73,1988,4,11,0,3 
E06000011,1,74,1900,3,7,5,2 
E06000011,1,75,1760,3,12,3,1 
E06000011,1,76,1547,4,6,0,1 
E06000011,1,77,1338,1,9,0,0 
E06000011,1,78,1375,1,9,2,2 
E06000011,1,79,1419,2,6,0,0 
E06000011,1,80,1329,2,1,0,0 
E06000011,1,81,1197,1,2,0,0 
E06000011,1,82,1028,1,4,1,0 
E06000011,1,83,951,0,1,0,1 
E06000011,1,84,811,2,4,1,0 
E06000011,1,85,760,1,1,0,1 
E06000011,1,86,653,1,1,0,0 
E06000011,1,87,559,1,1,0,1 
E06000011,1,88,456,1,1,0,0 
E06000011,1,89,390,1,0,0,0 
E06000011,1,90,1096,2,1,1,0 
E06000012,1,0,888,21,13,1,5 
E06000012,1,1,910,22,13,1,5 
E06000012,1,2,912,22,13,1,5 
E06000012,1,3,985,23,15,1,6 
E06000012,1,4,930,22,14,1,5 
E06000012,1,5,964,23,14,1,6 
E06000012,1,6,969,23,14,1,6 
E06000012,1,7,1008,24,15,1,6 
E06000012,1,8,972,34,34,2,6 
E06000012,1,9,968,16,14,4,0 
E06000012,1,10,980,17,21,1,3 
E06000012,1,11,1005,22,19,1,5 
E06000012,1,12,1014,23,15,0,3 
E06000012,1,13,930,17,18,2,6 
E06000012,1,14,852,14,12,0,1 
E06000012,1,15,813,12,3,0,1 
E06000012,1,16,844,17,7,2,1 
E06000012,1,17,811,11,8,3,6 
E06000012,1,18,871,20,12,4,1 
E06000012,1,19,813,11,14,0,2 
E06000012,1,20,724,9,9,3,2 
E06000012,1,21,797,9,7,1,4 
E06000012,1,22,860,16,16,2,3 
E06000012,1,23,864,7,11,3,0 
E06000012,1,24,895,13,18,3,4 
E06000012,1,25,959,8,12,2,4 
E06000012,1,26,1049,13,12,4,5 
E06000012,1,27,1054,6,20,4,0 
E06000012,1,28,963,8,34,2,0 
E06000012,1,29,1027,15,44,1,6 
E06000012,1,30,1077,10,54,9,0 
E06000012,1,31,984,7,22,2,5 
E06000012,1,32,1015,8,32,2,8 
E06000012,1,33,898,4,31,4,10 
E06000012,1,34,857,3,15,6,7 
E06000012,1,35,823,6,25,4,9 
E06000012,1,36,913,1,12,5,7 
E06000012,1,37,888,5,27,4,2 
E06000012,1,38,830,5,14,9,7 
E06000012,1,39,850,6,32,3,13 
E06000012,1,40,752,5,20,2,7 
E06000012,1,41,688,15,22,6,9 
E06000012,1,42,829,8,24,4,8 
E06000012,1,43,848,3,31,2,14 
E06000012,1,44,877,5,18,5,3 
E06000012,1,45,961,6,13,4,7 
E06000012,1,46,1001,5,28,7,5 
E06000012,1,47,1086,7,8,3,7 
E06000012,1,48,1022,2,20,3,6 
E06000012,1,49,1033,6,17,2,3 
E06000012,1,50,1019,1,15,8,4 
E06000012,1,51,1089,6,6,5,4 
E06000012,1,52,1089,8,9,9,5 
E06000012,1,53,1105,4,14,5,4 
E06000012,1,54,1156,6,15,1,3 
E06000012,1,55,1133,7,9,5,4 
E06000012,1,56,1163,3,10,1,5 
E06000012,1,57,1107,7,7,5,6 
E06000012,1,58,1064,6,7,2,3 
E06000012,1,59,957,2,9,4,6 
E06000012,1,60,998,1,10,5,10 
E06000012,1,61,939,6,6,5,2 
E06000012,1,62,933,7,10,7,3 
E06000012,1,63,895,3,12,4,3 
E06000012,1,64,900,6,8,3,2 
E06000012,1,65,870,4,8,2,0 
E06000012,1,66,836,4,8,2,5 
E06000012,1,67,846,6,2,2,4 
E06000012,1,68,832,1,6,0,1 
E06000012,1,69,867,2,4,2,0 
E06000012,1,70,906,5,8,1,0 
E06000012,1,71,1048,4,7,1,1 
E06000012,1,72,737,5,5,0,0 
E06000012,1,73,687,2,12,0,3 
E06000012,1,74,662,2,9,1,0 
E06000012,1,75,626,3,3,0,0 
E06000012,1,76,580,1,5,1,1 
E06000012,1,77,530,2,1,2,0 
E06000012,1,78,489,0,5,1,1 
E06000012,1,79,449,0,3,0,1 
E06000012,1,80,449,1,3,2,0 
E06000012,1,81,465,0,3,0,0 
E06000012,1,82,368,1,0,1,1 
E06000012,1,83,419,1,1,1,1 
E06000012,1,84,336,1,1,0,0 
E06000012,1,85,297,0,1,0,0 
E06000012,1,86,242,1,0,0,0 
E06000012,1,87,208,1,0,0,0 
E06000012,1,88,182,0,0,0,0 
E06000012,1,89,152,0,0,0,0 
E06000012,1,90,465,1,1,0,0 
E06000013,1,0,794,18,41,3,9 
E06000013,1,1,839,19,43,3,9 
E06000013,1,2,840,19,43,3,9 
E06000013,1,3,883,20,46,3,10 
E06000013,1,4,911,20,47,3,10 
E06000013,1,5,923,21,48,3,10 
E06000013,1,6,977,22,51,3,11 
E06000013,1,7,945,21,49,3,11 
E06000013,1,8,1073,18,52,3,3 
E06000013,1,9,1068,19,62,2,10 
E06000013,1,10,998,25,64,7,3 
E06000013,1,11,996,22,40,4,14 
E06000013,1,12,1008,36,56,6,3 
E06000013,1,13,936,17,45,4,3 
E06000013,1,14,895,19,54,4,3 
E06000013,1,15,886,20,44,5,2 
E06000013,1,16,920,15,42,7,1 
E06000013,1,17,914,22,27,3,1 
E06000013,1,18,903,20,30,5,1 
E06000013,1,19,751,12,23,2,0 
E06000013,1,20,736,10,24,6,1 
E06000013,1,21,763,10,26,2,1 
E06000013,1,22,856,10,32,4,0 
E06000013,1,23,928,14,36,3,1 
E06000013,1,24,884,11,42,5,1 
E06000013,1,25,952,15,47,8,1 
E06000013,1,26,973,8,34,6,10 
E06000013,1,27,1015,12,37,2,1 
E06000013,1,28,932,11,30,1,6 
E06000013,1,29,975,10,14,3,2 
E06000013,1,30,1011,5,26,1,1 
E06000013,1,31,966,7,33,0,3 
E06000013,1,32,983,14,39,7,14 
E06000013,1,33,1042,14,32,1,4 
E06000013,1,34,1012,9,53,0,13 
E06000013,1,35,971,3,43,3,3 
E06000013,1,36,914,9,45,2,7 
E06000013,1,37,944,12,44,2,18 
E06000013,1,38,965,3,45,3,6 
E06000013,1,39,882,14,46,4,4 
E06000013,1,40,811,5,48,3,11 
E06000013,1,41,826,11,52,7,15 
E06000013,1,42,837,4,31,4,7 
E06000013,1,43,906,6,44,5,10 
E06000013,1,44,948,3,46,7,6 
E06000013,1,45,1002,9,46,5,3 
E06000013,1,46,1088,7,59,5,1 
E06000013,1,47,1079,10,39,4,4 
E06000013,1,48,1129,3,50,9,3 
E06000013,1,49,1229,7,37,9,2 
E06000013,1,50,1152,5,27,5,2 
E06000013,1,51,1277,2,23,7,6 
E06000013,1,52,1239,4,26,5,2 
E06000013,1,53,1265,6,33,5,1 
E06000013,1,54,1333,4,17,4,1 
E06000013,1,55,1315,5,23,5,3 
E06000013,1,56,1213,13,37,4,1 
E06000013,1,57,1202,5,23,3,1 
E06000013,1,58,1192,4,21,1,4 
E06000013,1,59,1128,4,13,2,0 
E06000013,1,60,1151,9,26,2,4 
E06000013,1,61,1077,6,18,4,4 
E06000013,1,62,1120,3,17,2,1 
E06000013,1,63,1021,6,24,4,2 
E06000013,1,64,966,3,12,0,2 
E06000013,1,65,1049,1,17,2,2 
E06000013,1,66,1011,2,13,1,4 
E06000013,1,67,1025,0,14,0,2 
E06000013,1,68,1043,4,12,1,1 
E06000013,1,69,1033,2,8,0,0 
E06000013,1,70,1097,3,4,0,0 
E06000013,1,71,1170,1,9,0,0 
E06000013,1,72,832,4,10,0,3 
E06000013,1,73,850,1,5,1,0 
E06000013,1,74,784,0,4,1,1 
E06000013,1,75,722,3,5,1,0 
E06000013,1,76,644,0,9,2,1 
E06000013,1,77,566,0,6,0,1 
E06000013,1,78,553,1,6,0,1 
E06000013,1,79,538,0,7,1,0 
E06000013,1,80,522,1,7,2,2 
E06000013,1,81,450,1,3,1,0 
E06000013,1,82,449,0,8,1,1 
E06000013,1,83,389,0,1,1,0 
E06000013,1,84,332,2,2,0,0 
E06000013,1,85,275,2,5,1,1 
E06000013,1,86,214,1,1,0,0 
E06000013,1,87,244,1,1,0,0 
E06000013,1,88,161,0,3,0,0 
E06000013,1,89,144,0,0,0,0 
E06000013,1,90,456,1,2,1,0 
E06000014,1,0,875,44,49,5,6 
E06000014,1,1,861,44,48,5,6 
E06000014,1,2,933,47,52,5,6 
E06000014,1,3,919,47,51,5,6 
E06000014,1,4,952,48,53,6,6 
E06000014,1,5,984,50,55,6,7 
E06000014,1,6,1002,51,56,6,7 
E06000014,1,7,1047,53,58,6,7 
E06000014,1,8,934,50,39,9,8 
E06000014,1,9,1012,37,41,6,9 
E06000014,1,10,1005,39,42,7,16 
E06000014,1,11,968,50,54,16,8 
E06000014,1,12,954,16,35,4,12 
E06000014,1,13,928,25,49,1,2 
E06000014,1,14,884,43,34,14,5 
E06000014,1,15,884,30,21,4,14 
E06000014,1,16,880,39,12,22,17 
E06000014,1,17,922,25,21,7,4 
E06000014,1,18,1207,36,44,4,3 
E06000014,1,19,2559,74,60,14,3 
E06000014,1,20,2544,41,64,13,61 
E06000014,1,21,2249,38,79,9,4 
E06000014,1,22,1921,37,35,2,4 
E06000014,1,23,1758,32,79,11,0 
E06000014,1,24,1950,23,87,13,4 
E06000014,1,25,1845,37,87,7,7 
E06000014,1,26,1561,29,103,11,5 
E06000014,1,27,1605,40,112,7,2 
E06000014,1,28,1703,38,129,10,17 
E06000014,1,29,1384,30,148,10,21 
E06000014,1,30,1221,15,168,19,7 
E06000014,1,31,1257,17,137,14,26 
E06000014,1,32,1210,15,127,1,20 
E06000014,1,33,1184,11,98,11,17 
E06000014,1,34,1276,25,105,7,17 
E06000014,1,35,1139,9,67,16,31 
E06000014,1,36,1132,9,77,9,17 
E06000014,1,37,1124,11,86,24,18 
E06000014,1,38,1055,17,51,28,19 
E06000014,1,39,1079,15,76,16,11 
E06000014,1,40,1047,11,46,22,9 
E06000014,1,41,1023,14,58,21,10 
E06000014,1,42,994,18,56,12,12 
E06000014,1,43,1066,11,50,14,18 
E06000014,1,44,1034,7,67,11,24 
E06000014,1,45,1142,16,56,14,14 
E06000014,1,46,1214,11,48,19,4 
E06000014,1,47,1235,5,36,18,10 
E06000014,1,48,1202,11,55,13,1 
E06000014,1,49,1253,12,30,19,5 
E06000014,1,50,1239,4,22,9,17 
E06000014,1,51,1269,8,43,13,8 
E06000014,1,52,1204,8,32,0,5 
E06000014,1,53,1320,3,30,4,7 
E06000014,1,54,1347,4,21,12,5 
E06000014,1,55,1221,5,27,8,4 
E06000014,1,56,1248,10,21,14,0 
E06000014,1,57,1191,8,19,6,5 
E06000014,1,58,1125,8,15,4,2 
E06000014,1,59,1160,6,22,4,1 
E06000014,1,60,1127,7,19,2,2 
E06000014,1,61,1032,6,16,5,0 
E06000014,1,62,994,4,10,3,4 
E06000014,1,63,962,4,10,3,1 
E06000014,1,64,960,3,14,2,4 
E06000014,1,65,937,5,9,3,0 
E06000014,1,66,911,0,6,1,1 
E06000014,1,67,955,3,6,1,1 
E06000014,1,68,957,0,13,1,3 
E06000014,1,69,950,1,4,1,3 
E06000014,1,70,1005,2,4,0,4 
E06000014,1,71,1120,5,9,0,0 
E06000014,1,72,902,4,4,1,0 
E06000014,1,73,829,1,4,0,0 
E06000014,1,74,797,2,3,2,0 
E06000014,1,75,715,2,4,1,2 
E06000014,1,76,634,1,4,0,0 
E06000014,1,77,556,3,3,2,1 
E06000014,1,78,580,4,1,0,2 
E06000014,1,79,594,0,2,0,1 
E06000014,1,80,547,2,5,0,1 
E06000014,1,81,540,0,3,0,0 
E06000014,1,82,499,1,3,0,0 
E06000014,1,83,438,1,2,0,0 
E06000014,1,84,345,1,2,2,0 
E06000014,1,85,366,1,1,0,0 
E06000014,1,86,297,0,1,1,0 
E06000014,1,87,262,0,1,0,0 
E06000014,1,88,215,0,0,0,0 
E06000014,1,89,172,0,0,0,0 
E06000014,1,90,653,1,2,0,0 
E06000015,1,0,1108,128,269,55,26 
E06000015,1,1,1144,132,278,56,27 
E06000015,1,2,1167,135,284,57,27 
E06000015,1,3,1252,144,304,62,29 
E06000015,1,4,1203,139,292,59,28 
E06000015,1,5,1268,146,308,62,30 
E06000015,1,6,1246,144,303,61,29 
E06000015,1,7,1202,139,292,59,28 
E06000015,1,8,1330,149,324,69,30 
E06000015,1,9,1284,137,325,60,43 
E06000015,1,10,1215,129,357,74,36 
E06000015,1,11,1231,132,327,63,26 
E06000015,1,12,1118,110,338,63,34 
E06000015,1,13,1099,103,311,58,26 
E06000015,1,14,1174,124,287,68,23 
E06000015,1,15,1076,104,309,49,15 
E06000015,1,16,1088,88,298,48,11 
E06000015,1,17,1146,88,283,40,7 
E06000015,1,18,1192,93,272,45,22 
E06000015,1,19,1399,107,322,57,27 
E06000015,1,20,1496,120,357,46,24 
E06000015,1,21,1539,107,299,62,25 
E06000015,1,22,1473,109,327,83,14 
E06000015,1,23,1410,102,271,60,17 
E06000015,1,24,1343,87,293,51,25 
E06000015,1,25,1529,93,288,38,26 
E06000015,1,26,1590,72,190,46,27 
E06000015,1,27,1662,96,199,34,40 
E06000015,1,28,1525,66,215,68,43 
E06000015,1,29,1519,75,260,69,93 
E06000015,1,30,1377,79,229,61,86 
E06000015,1,31,1333,73,242,39,64 
E06000015,1,32,1389,46,269,46,58 
E06000015,1,33,1273,59,265,46,97 
E06000015,1,34,1292,45,274,34,63 
E06000015,1,35,1269,56,263,40,42 
E06000015,1,36,1198,46,302,34,39 
E06000015,1,37,1282,39,297,46,52 
E06000015,1,38,1156,37,277,41,34 
E06000015,1,39,1104,27,287,49,52 
E06000015,1,40,971,44,281,63,76 
E06000015,1,41,1030,28,273,58,39 
E06000015,1,42,1126,21,281,64,56 
E06000015,1,43,1109,23,270,63,53 
E06000015,1,44,1204,25,253,61,42 
E06000015,1,45,1190,27,237,55,33 
E06000015,1,46,1256,34,241,54,38 
E06000015,1,47,1310,28,225,70,49 
E06000015,1,48,1258,21,245,63,36 
E06000015,1,49,1407,29,235,82,22 
E06000015,1,50,1440,31,217,73,17 
E06000015,1,51,1344,29,210,90,16 
E06000015,1,52,1385,29,161,93,15 
E06000015,1,53,1424,26,167,69,15 
E06000015,1,54,1465,15,136,89,16 
E06000015,1,55,1362,25,127,75,14 
E06000015,1,56,1321,21,134,57,17 
E06000015,1,57,1261,16,129,48,15 
E06000015,1,58,1233,14,126,42,18 
E06000015,1,59,1170,8,125,49,12 
E06000015,1,60,1156,7,121,37,11 
E06000015,1,61,1070,14,119,30,10 
E06000015,1,62,1037,7,132,38,9 
E06000015,1,63,937,9,131,24,7 
E06000015,1,64,1005,6,90,17,11 
E06000015,1,65,953,3,123,20,11 
E06000015,1,66,921,5,104,16,9 
E06000015,1,67,925,5,101,11,7 
E06000015,1,68,1004,6,61,8,5 
E06000015,1,69,1014,5,48,15,5 
E06000015,1,70,1069,1,48,4,7 
E06000015,1,71,1126,0,55,7,2 
E06000015,1,72,891,2,34,6,3 
E06000015,1,73,837,6,49,14,2 
E06000015,1,74,843,4,43,11,4 
E06000015,1,75,722,4,57,13,2 
E06000015,1,76,641,2,46,10,3 
E06000015,1,77,525,2,44,11,2 
E06000015,1,78,597,3,40,10,4 
E06000015,1,79,607,4,44,21,2 
E06000015,1,80,612,2,39,20,3 
E06000015,1,81,481,2,36,10,3 
E06000015,1,82,513,2,33,16,2 
E06000015,1,83,433,1,33,10,0 
E06000015,1,84,441,2,31,13,0 
E06000015,1,85,329,1,19,9,1 
E06000015,1,86,290,0,16,8,1 
E06000015,1,87,290,0,20,8,1 
E06000015,1,88,284,0,19,8,1 
E06000015,1,89,187,1,7,3,0 
E06000015,1,90,616,3,29,8,2 
E06000016,1,0,1082,200,862,215,104 
E06000016,1,1,1119,207,893,223,107 
E06000016,1,2,1131,209,902,225,109 
